Course Title,Description,Category,Skill Level,Duration,Free Time Hours,Education,Gender,State,Age,Hobby,Course Link,Rating,Hours Spent,Reviews
Kubernetes Basics - 118,Learn the basics of programming and debugging.,Web Development,Intermediate,6 weeks,7,10th,Male,Maharashtra,25,Networking,https://www.udemy.com/course/kubernetes-basics/,3.8291160899882772,18,The course was not well-organized.
SQL for Data Analysis - 119,Master data analysis and visualization techniques.,Data Science,Intermediate,2 weeks,6,10th,Male,Tamil Nadu,18,Reading Tech Blogs,https://www.coursera.org/learn/sql-for-data-science/,4.335649747879614,8,The exercises were not challenging enough.
Deep Learning Fundamentals - 120,Learn the basics of programming and debugging.,AI & ML,Advanced,6 weeks,5,Postgraduate,Female,Delhi,26,Reading Tech Blogs,https://www.udemy.com/course/deep-learning-fundamentals/,3.548943074148739,12,The content was outdated and not useful.
Kubernetes Basics - 121,Master data analysis and visualization techniques.,Data Science,Intermediate,4 weeks,7,Postgraduate,Male,Maharashtra,20,Problem Solving,https://www.udemy.com/course/kubernetes-basics/,4.5640994081060455,12,Loved the hands-on projects and real-world examples.
Deep Learning Fundamentals - 122,Learn the basics of programming and debugging.,Data Science,Intermediate,4 weeks,3,12th,Male,Maharashtra,23,Coding,https://www.udemy.com/course/deep-learning-fundamentals/,4.533281916993272,16,"The instructor was excellent, very clear explanations."
React.js for Beginners - 123,Master data analysis and visualization techniques.,Data Science,Advanced,2 weeks,9,10th,Female,Maharashtra,23,Networking,https://www.udemy.com/course/react-js-beginners/,4.599626983137047,6,The practical exercises made learning easy.
Machine Learning with Python - 124,Learn the basics of programming and debugging.,Programming,Intermediate,2 weeks,2,Postgraduate,Male,Maharashtra,19,Tech Meetups,https://www.udemy.com/course/machine-learning-python/,2.748258992550138,8,Poor quality videos and unclear explanations.
AI for Everyone - 125,Master data analysis and visualization techniques.,Data Science,Advanced,2 weeks,4,Postgraduate,Female,Delhi,16,Building Projects,https://www.coursera.org/learn/ai-for-everyone/,4.204273779673071,6,The course lacked advanced content as promised.
Data Visualization with Tableau - 126,Learn the basics of programming and debugging.,AI & ML,Advanced,2 weeks,2,12th,Female,Karnataka,30,Open Source Contributions,https://www.udemy.com/course/data-visualization-tableau/,2.3452499017794457,8,The pace of the course was too slow.
Data Visualization with Tableau - 127,Master data analysis and visualization techniques.,Data Science,Intermediate,4 weeks,4,12th,Female,Maharashtra,16,Watching Tutorials,https://www.udemy.com/course/data-visualization-tableau/,4.127326498615691,12,Too basic and not enough depth.
Introduction to Data Science - 128,Learn the basics of programming and debugging.,Web Development,Beginner,6 weeks,8,12th,Male,Maharashtra,29,Watching Tutorials,https://www.coursera.org/learn/intro-to-data-science/,3.38113682753873,18,The content was outdated and not useful.
Docker for Developers - 129,Master data analysis and visualization techniques.,Cybersecurity,Advanced,6 weeks,4,Undergraduate,Female,Maharashtra,17,Watching Tutorials,https://www.udemy.com/course/docker-for-developers/,2.4656347741599696,18,The exercises were not challenging enough.
React.js for Beginners - 130,Learn the basics of programming and debugging.,Data Science,Advanced,4 weeks,5,Postgraduate,Male,Maharashtra,27,Coding,https://www.udemy.com/course/react-js-beginners/,4.978411921048787,12,Loved the hands-on projects and real-world examples.
AI for Everyone - 131,Master data analysis and visualization techniques.,Web Development,Intermediate,6 weeks,5,Undergraduate,Female,Rajasthan,29,Coding,https://www.coursera.org/learn/ai-for-everyone/,3.2971136518384414,12,The pace of the course was too slow.
SQL for Data Analysis - 132,Learn the basics of programming and debugging.,AI & ML,Advanced,6 weeks,3,10th,Male,Maharashtra,28,Coding,https://www.coursera.org/learn/sql-for-data-science/,1.715389096567694,12,The pace of the course was too slow.
React.js for Beginners - 133,Master data analysis and visualization techniques.,AI & ML,Advanced,6 weeks,5,Postgraduate,Male,Tamil Nadu,24,Open Source Contributions,https://www.udemy.com/course/react-js-beginners/,1.5276632052714767,12,The exercises were not challenging enough.
Python Programming Basics - 134,Learn the basics of programming and debugging.,Web Development,Intermediate,4 weeks,6,12th,Male,Maharashtra,18,Learning New Frameworks,https://www.udemy.com/course/python-programming/,3.665823065837452,12,Not suitable for advanced learners.
Introduction to Cloud Computing - 135,Master data analysis and visualization techniques.,Web Development,Beginner,6 weeks,1,12th,Female,Tamil Nadu,29,Problem Solving,https://www.coursera.org/learn/cloud-computing-basics/,1.6229781307915374,18,Too basic and not enough depth.
Cybersecurity Essentials - 136,Learn the basics of programming and debugging.,Cybersecurity,Beginner,2 weeks,8,10th,Female,Maharashtra,30,Learning New Frameworks,https://www.coursera.org/specializations/cybersecurity/,3.8077785122211694,8,Too basic and not enough depth.
Kubernetes Basics - 137,Master data analysis and visualization techniques.,AI & ML,Intermediate,6 weeks,2,12th,Female,Gujarat,26,Watching Tutorials,https://www.udemy.com/course/kubernetes-basics/,2.5524903299292787,12,The exercises were not challenging enough.
Introduction to Cloud Computing - 138,Learn the basics of programming and debugging.,Programming,Intermediate,2 weeks,4,Undergraduate,Male,Gujarat,18,Problem Solving,https://www.coursera.org/learn/cloud-computing-basics/,3.4298795589465865,8,Not suitable for advanced learners.
Cybersecurity Essentials - 139,Master data analysis and visualization techniques.,Data Science,Advanced,4 weeks,8,12th,Female,Karnataka,15,Problem Solving,https://www.coursera.org/specializations/cybersecurity/,4.7397129042792745,16,Amazing course! Learned a lot of new concepts.
Advanced Java Programming - 140,Learn the basics of programming and debugging.,AI & ML,Beginner,6 weeks,6,Undergraduate,Female,Maharashtra,24,Building Projects,https://www.udemy.com/course/advanced-java/,1.224390885447308,12,The course was not well-organized.
Data Visualization with Tableau - 141,Master data analysis and visualization techniques.,Cybersecurity,Advanced,2 weeks,8,Undergraduate,Male,Karnataka,23,Watching Tutorials,https://www.udemy.com/course/data-visualization-tableau/,1.921106031733181,8,Disappointed with the lack of practical examples.
Kubernetes Basics - 142,Learn the basics of programming and debugging.,Cybersecurity,Advanced,2 weeks,2,10th,Male,Maharashtra,30,Watching Tutorials,https://www.udemy.com/course/kubernetes-basics/,1.1693744114378335,8,"Not engaging, could have been more interactive."
AI for Everyone - 143,Master data analysis and visualization techniques.,Cybersecurity,Advanced,4 weeks,7,Postgraduate,Male,Tamil Nadu,18,Tech Meetups,https://www.coursera.org/learn/ai-for-everyone/,1.6765268517312921,16,The exercises were not challenging enough.
AI for Everyone - 144,Learn the basics of programming and debugging.,Programming,Intermediate,2 weeks,6,10th,Male,Tamil Nadu,25,Building Projects,https://www.coursera.org/learn/ai-for-everyone/,3.4299641458005476,6,The pace of the course was too slow.
Introduction to Data Science - 145,Master data analysis and visualization techniques.,Cybersecurity,Intermediate,4 weeks,5,Postgraduate,Female,Maharashtra,30,Problem Solving,https://www.coursera.org/learn/intro-to-data-science/,3.625916885889605,16,The exercises were not challenging enough.
Python Programming Basics - 146,Learn the basics of programming and debugging.,AI & ML,Beginner,2 weeks,5,10th,Male,Maharashtra,24,Watching Tutorials,https://www.udemy.com/course/python-programming/,3.735032085888177,4,Not suitable for advanced learners.
Ethical Hacking Workshop - 147,Master data analysis and visualization techniques.,Data Science,Intermediate,2 weeks,2,Undergraduate,Male,Karnataka,23,Watching Tutorials,https://www.coursera.org/specializations/ethical-hacking/,4.747911526156042,8,Loved the hands-on projects and real-world examples.
Data Visualization with Tableau - 148,Learn the basics of programming and debugging.,Programming,Beginner,6 weeks,9,Postgraduate,Female,Karnataka,29,Gaming,https://www.udemy.com/course/data-visualization-tableau/,2.1723157559373205,24,The exercises were not challenging enough.
Web Development Bootcamp - 149,Master data analysis and visualization techniques.,Programming,Intermediate,4 weeks,4,10th,Male,Maharashtra,20,Open Source Contributions,https://www.udemy.com/course/web-development-bootcamp/,2.1324430326251553,8,The course lacked advanced content as promised.
Docker for Developers - 150,Learn the basics of programming and debugging.,Data Science,Beginner,6 weeks,3,10th,Male,Karnataka,22,Problem Solving,https://www.udemy.com/course/docker-for-developers/,4.595950365096638,24,Perfect course for beginners and professionals alike.
Deep Learning Fundamentals - 151,Master data analysis and visualization techniques.,AI & ML,Beginner,4 weeks,4,10th,Male,Tamil Nadu,18,Learning New Frameworks,https://www.udemy.com/course/deep-learning-fundamentals/,3.9802011594283258,12,Disappointed with the lack of practical examples.
Web Development Bootcamp - 152,Learn the basics of programming and debugging.,Data Science,Beginner,4 weeks,5,Postgraduate,Male,Maharashtra,22,Problem Solving,https://www.udemy.com/course/web-development-bootcamp/,4.840514539588469,12,Amazing course! Learned a lot of new concepts.
AI for Everyone - 153,Master data analysis and visualization techniques.,Data Science,Intermediate,4 weeks,9,10th,Male,Rajasthan,16,Watching Tutorials,https://www.coursera.org/learn/ai-for-everyone/,4.614338904554138,12,Exceptional content and well-explained.
Ethical Hacking Workshop - 154,Learn the basics of programming and debugging.,AI & ML,Advanced,2 weeks,9,12th,Male,Maharashtra,25,Open Source Contributions,https://www.coursera.org/specializations/ethical-hacking/,2.3509754668699467,6,The course was not well-organized.
Introduction to Data Science - 155,Master data analysis and visualization techniques.,Programming,Intermediate,4 weeks,3,12th,Male,Karnataka,18,Coding,https://www.coursera.org/learn/intro-to-data-science/,1.4501825271614217,8,"Not engaging, could have been more interactive."
React.js for Beginners - 156,Learn the basics of programming and debugging.,Programming,Advanced,2 weeks,8,10th,Male,Gujarat,30,Building Projects,https://www.udemy.com/course/react-js-beginners/,1.5121170473277017,6,The course was not well-organized.
SQL for Data Analysis - 157,Master data analysis and visualization techniques.,Web Development,Intermediate,4 weeks,3,10th,Male,Tamil Nadu,24,Open Source Contributions,https://www.coursera.org/learn/sql-for-data-science/,2.978414051465321,12,The content was outdated and not useful.
Docker for Developers - 158,Learn the basics of programming and debugging.,Web Development,Beginner,4 weeks,7,10th,Female,Rajasthan,23,Coding,https://www.udemy.com/course/docker-for-developers/,2.516380385251995,8,"Not engaging, could have been more interactive."
React.js for Beginners - 159,Master data analysis and visualization techniques.,Programming,Intermediate,2 weeks,4,Undergraduate,Female,Maharashtra,17,Open Source Contributions,https://www.udemy.com/course/react-js-beginners/,1.5689377425021749,8,Disappointed with the lack of practical examples.
Python Programming Basics - 160,Learn the basics of programming and debugging.,Data Science,Advanced,4 weeks,3,Undergraduate,Female,Uttar Pradesh,16,Problem Solving,https://www.udemy.com/course/python-programming/,4.048676185970087,8,Poor quality videos and unclear explanations.
Kubernetes Basics - 161,Master data analysis and visualization techniques.,Programming,Intermediate,4 weeks,1,Undergraduate,Female,Tamil Nadu,30,Tech Meetups,https://www.udemy.com/course/kubernetes-basics/,3.1908893268161633,16,The content was outdated and not useful.
Data Visualization with Tableau - 162,Learn the basics of programming and debugging.,Data Science,Intermediate,6 weeks,5,Undergraduate,Female,Maharashtra,20,Building Projects,https://www.udemy.com/course/data-visualization-tableau/,4.143174865173546,18,The course was not well-organized.
Introduction to Data Science - 163,Master data analysis and visualization techniques.,Cybersecurity,Beginner,2 weeks,4,Postgraduate,Male,Maharashtra,25,Tech Meetups,https://www.coursera.org/learn/intro-to-data-science/,1.601497311303533,4,The course lacked advanced content as promised.
Python Programming Basics - 164,Learn the basics of programming and debugging.,Data Science,Intermediate,2 weeks,7,12th,Female,Maharashtra,15,Open Source Contributions,https://www.udemy.com/course/python-programming/,4.752137282579247,8,The practical exercises made learning easy.
SQL for Data Analysis - 165,Master data analysis and visualization techniques.,Cybersecurity,Intermediate,4 weeks,9,Undergraduate,Male,Maharashtra,25,Learning New Frameworks,https://www.coursera.org/learn/sql-for-data-science/,1.8571608691982333,8,Not suitable for advanced learners.
